Mes,Residuo,Modalidad,Cantidad
2022-03-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"279,00"
2022-04-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"112,00"
2022-05-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"152,00"
2022-06-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"138,00"
2022-07-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2022-08-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2022-09-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2022-10-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2022-11-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2022-12-01T00:00,Fluorescentes y lámparas bajo consumo,Punto limpio,"0,00"
2013-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1460,00"
2013-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1080,00"
2013-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"940,00"
2013-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"880,00"
2013-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2013-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1180,00"
2013-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"940,00"
2014-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"580,00"
2014-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3360,00"
2014-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1380,00"
2014-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1360,00"
2014-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1480,00"
2014-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2014-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1040,00"
2015-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1260,00"
2015-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2120,00"
2015-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"460,00"
2015-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"700,00"
2015-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2015-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1300,00"
2015-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1040,00"
2015-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2015-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"110,00"
2015-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"740,00"
2015-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"720,00"
2015-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2016-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2016-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2016-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"720,00"
2016-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1520,00"
2016-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1300,00"
2016-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1720,00"
2016-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"900,00"
2016-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1944,00"
2016-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1663,00"
2016-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1660,00"
2016-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1574,00"
2016-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"940,00"
2017-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1586,00"
2017-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1271,00"
2017-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1960,00"
2017-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1980,00"
2017-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1200,00"
2017-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1675,00"
2017-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1631,00"
2017-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"960,00"
2017-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1640,00"
2017-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1258,00"
2017-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"453,00"
2017-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2001,00"
2018-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1629,00"
2018-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1377,00"
2018-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2018,00"
2018-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2165,00"
2018-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"994,00"
2018-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1688,00"
2018-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1730,00"
2018-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2018-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2319,00"
2018-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2819,00"
2018-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2695,00"
2018-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2492,00"
2019-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1561,00"
2019-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1364,00"
2019-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"489,00"
2019-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1140,00"
2019-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2265,00"
2019-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3365,00"
2019-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1714,00"
2019-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1764,00"
2019-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1036,00"
2019-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2499,00"
2019-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1592,00"
2019-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2815,00"
2021-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2021-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3432,00"
2021-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1466,00"
2021-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3684,00"
2021-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2839,00"
2021-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2291,00"
2021-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"390,00"
2021-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3096,00"
2021-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1798,00"
2021-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3047,00"
2021-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1688,00"
2021-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1314,00"
2022-01-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3010,00"
2022-02-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2595,00"
2022-03-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3332,00"
2022-04-01T00:00,Frigoríficos / equipos frío,Punto limpio,"1178,00"
2022-05-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3275,00"
2022-06-01T00:00,Frigoríficos / equipos frío,Punto limpio,"2561,00"
2022-07-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2022-08-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2022-09-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2022-10-01T00:00,Frigoríficos / equipos frío,Punto limpio,"3247,00"
2022-11-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2022-12-01T00:00,Frigoríficos / equipos frío,Punto limpio,"0,00"
2016-01-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-02-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-03-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-04-01T00:00,Informática y telecomunicaciones,Punto limpio,"3800,00"
2016-05-01T00:00,Informática y telecomunicaciones,Punto limpio,"6706,00"
2016-06-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-07-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-08-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-09-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-10-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-11-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2016-12-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-01-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-02-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-03-01T00:00,Informática y telecomunicaciones,Punto limpio,"1047,00"
2019-04-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-05-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-06-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-07-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-08-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-09-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-10-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-11-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2019-12-01T00:00,Informática y telecomunicaciones,Punto limpio,"0,00"
2013-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"43040,00"
2013-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"32880,00"
2013-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"40120,00"
2013-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"28820,00"
2013-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"28180,00"
2013-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"31020,00"
2013-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"33820,00"
2013-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"21600,00"
2013-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"22420,00"
2013-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38300,00"
2013-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"23500,00"
2013-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"31640,00"
2014-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"17080,00"
2014-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"24560,00"
2014-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"32360,00"
2014-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"42560,00"
2014-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"36260,00"
2014-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"43440,00"
2014-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"30940,00"
2014-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"31120,00"
2014-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"39720,00"
2014-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"31040,00"
2014-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"28480,00"
2014-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"32980,00"
2015-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"32000,00"
2015-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"37140,00"
2015-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"36420,00"
2015-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"33780,00"
2015-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"28540,00"
2015-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38660,00"
2015-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"36560,00"
2015-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"25120,00"
2015-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"35560,00"
2015-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"37680,00"
2015-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"34120,00"
2015-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"27320,00"
2016-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"23060,00"
2016-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"26920,00"
2016-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"31840,00"
2016-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"39760,00"
2016-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"33380,00"
2016-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"29320,00"
2016-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"39960,00"
2016-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"29700,00"
2016-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"45400,00"
2016-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"53940,00"
2016-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"53920,00"
2016-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"44400,00"
2017-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"36420,00"
2017-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"37600,00"
2017-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"48420,00"
2017-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"39920,00"
2017-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"34580,00"
2017-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"25460,00"
2017-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"28780,00"
2017-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"27380,00"
2017-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"34240,00"
2017-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"47260,00"
2017-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"49000,00"
2017-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"41080,00"
2018-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38125,00"
2018-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"34329,00"
2018-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"45637,00"
2018-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38768,00"
2018-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"33961,00"
2018-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"26072,00"
2018-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"29124,00"
2018-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"27368,00"
2018-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"27980,00"
2018-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"35640,00"
2018-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"37400,00"
2018-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38540,00"
2019-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"25740,00"
2019-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"35740,00"
2019-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"47120,00"
2019-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"39340,00"
2019-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"38460,00"
2019-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"44560,00"
2019-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"5220,00"
2019-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"29880,00"
2019-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"56440,00"
2019-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"37680,00"
2019-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"47780,00"
2019-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"22480,00"
2021-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"22480,00"
2021-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"43980,00"
2021-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"60020,00"
2021-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"42300,00"
2021-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"54020,00"
2021-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"50500,00"
2021-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"66840,00"
2021-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"54260,00"
2021-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"42080,00"
2021-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"30880,00"
2021-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"52100,00"
2021-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"52200,00"
2022-01-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"173880,00"
2022-02-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"124060,00"
2022-03-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"216500,00"
2022-04-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"179440,00"
2022-05-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"233040,00"
2022-06-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"201500,00"
2022-07-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"157780,00"
2022-08-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"169220,00"
2022-09-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"168902,00"
2022-10-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"221880,00"
2022-11-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"169160,00"
2022-12-01T00:00,Jardinería / maderas no reciclaje,Punto limpio,"158160,00"
2013-01-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-02-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"4260,00"
2013-03-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-04-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-05-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-06-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-07-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-08-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"3560,00"
2013-09-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-10-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-11-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2013-12-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"3920,00"
2014-01-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-02-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-03-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"4680,00"
2014-04-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-05-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"3360,00"
2014-06-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-07-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-08-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-09-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"3340,00"
2014-10-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
2014-11-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"3340,00"
2014-12-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"6200,00"
2015-01-01T00:00,Línea blanca / electrodomésticos >50 cm,Punto limpio,"0,00"
